"sitio","tipo","especie","abund"
"S70","Dry","Sp_55",0
"S70","Dry","Sp_56",0
"S70","Dry","Sp_57",0
"S70","Dry","Sp_58",0
"S70","Dry","Sp_59",0
"S70","Dry","Sp_60",0
"S70","Dry","Sp_61",22
"S70","Dry","Sp_62",0
"S70","Dry","Sp_63",3
"S70","Dry","Sp_64",0
"S70","Dry","Sp_65",0
"S70","Dry","Sp_66",0
"S70","Dry","Sp_67",0
"S70","Dry","Sp_68",0
"S70","Dry","Sp_69",0
"S70","Dry","Sp_70",0
"S70","Dry","Sp_71",0
"S70","Dry","Sp_72",0
"S70","Dry","Sp_73",0
"S70","Dry","Sp_74",0
"S70","Dry","Sp_75",0
"S70","Dry","Sp_76",0
"S70","Dry","Sp_77",6
"S70","Dry","Sp_78",0
"S70","Dry","Sp_79",0
"S70","Dry","Sp_80",0
"S70","Dry","Sp_81",7
"S70","Dry","Sp_82",3
"S70","Dry","Sp_83",0
"S70","Dry","Sp_84",0
"S70","Dry","Sp_85",0
"S70","Dry","Sp_86",0
"S70","Dry","Sp_87",1
"S70","Dry","Sp_88",0
"S70","Dry","Sp_89",0
"S70","Dry","Sp_90",0
"S70","Dry","Sp_91",0
"S70","Dry","Sp_92",0
"S70","Dry","Sp_93",1
"S72","Dry","Sp_1",0
"S72","Dry","Sp_2",1
"S72","Dry","Sp_3",0
"S72","Dry","Sp_4",0
"S72","Dry","Sp_5",0
"S72","Dry","Sp_6",0
"S72","Dry","Sp_7",0
"S72","Dry","Sp_8",0
"S72","Dry","Sp_9",12
"S72","Dry","Sp_10",0
"S72","Dry","Sp_11",0
"S72","Dry","Sp_12",3
"S72","Dry","Sp_13",4
"S72","Dry","Sp_14",0
"S72","Dry","Sp_15",5
"S72","Dry","Sp_16",0
"S72","Dry","Sp_17",0
"S72","Dry","Sp_18",0
"S72","Dry","Sp_19",0
"S72","Dry","Sp_20",0
"S72","Dry","Sp_21",0
"S72","Dry","Sp_22",0
"S72","Dry","Sp_23",0
"S72","Dry","Sp_24",0
"S72","Dry","Sp_25",0
"S72","Dry","Sp_26",12
"S72","Dry","Sp_27",0
"S72","Dry","Sp_28",0
"S72","Dry","Sp_29",0
"S72","Dry","Sp_30",0
"S72","Dry","Sp_31",0
"S72","Dry","Sp_32",0
"S72","Dry","Sp_33",0
"S72","Dry","Sp_34",0
"S72","Dry","Sp_35",1
"S72","Dry","Sp_36",0
"S72","Dry","Sp_37",0
"S72","Dry","Sp_38",1
"S72","Dry","Sp_39",0
"S72","Dry","Sp_40",4
"S72","Dry","Sp_41",0
"S72","Dry","Sp_42",0
"S72","Dry","Sp_43",0
"S72","Dry","Sp_44",0
"S72","Dry","Sp_45",0
"S72","Dry","Sp_46",0
"S72","Dry","Sp_47",0
"S72","Dry","Sp_48",0
"S72","Dry","Sp_49",1
"S72","Dry","Sp_50",1
"S72","Dry","Sp_51",0
"S72","Dry","Sp_52",0
"S72","Dry","Sp_53",1
"S72","Dry","Sp_54",0
"S72","Dry","Sp_55",5
"S72","Dry","Sp_56",0
"S72","Dry","Sp_57",1
"S72","Dry","Sp_58",0
"S72","Dry","Sp_59",3
"S72","Dry","Sp_60",0
"S72","Dry","Sp_61",0
"S72","Dry","Sp_62",0
"S72","Dry","Sp_63",0
"S72","Dry","Sp_64",0
"S72","Dry","Sp_65",0
"S72","Dry","Sp_66",0
"S72","Dry","Sp_67",0
"S72","Dry","Sp_68",0
"S72","Dry","Sp_69",0
"S72","Dry","Sp_70",0
"S72","Dry","Sp_71",0
"S72","Dry","Sp_72",0
"S72","Dry","Sp_73",0
"S72","Dry","Sp_74",0
"S72","Dry","Sp_75",0
"S72","Dry","Sp_76",0
"S72","Dry","Sp_77",0
"S72","Dry","Sp_78",0
"S72","Dry","Sp_79",0
"S72","Dry","Sp_80",0
"S72","Dry","Sp_81",0
"S72","Dry","Sp_82",0
"S72","Dry","Sp_83",0
"S72","Dry","Sp_84",0
"S72","Dry","Sp_85",0
"S72","Dry","Sp_86",0
"S72","Dry","Sp_87",0
"S72","Dry","Sp_88",0
"S72","Dry","Sp_89",0
"S72","Dry","Sp_90",0
"S72","Dry","Sp_91",0
"S72","Dry","Sp_92",0
"S72","Dry","Sp_93",0
"S74","Dry","Sp_1",3
"S74","Dry","Sp_2",4
"S74","Dry","Sp_3",0
"S74","Dry","Sp_4",0
"S74","Dry","Sp_5",0
"S74","Dry","Sp_6",0
"S74","Dry","Sp_7",16
"S74","Dry","Sp_8",0
"S74","Dry","Sp_9",0
"S74","Dry","Sp_10",0
"S74","Dry","Sp_11",2
"S74","Dry","Sp_12",1
"S74","Dry","Sp_13",0
"S74","Dry","Sp_14",0
"S74","Dry","Sp_15",0
"S74","Dry","Sp_16",0
"S74","Dry","Sp_17",0
"S74","Dry","Sp_18",2
"S74","Dry","Sp_19",0
"S74","Dry","Sp_20",0
"S74","Dry","Sp_21",0
"S74","Dry","Sp_22",0
"S74","Dry","Sp_23",0
"S74","Dry","Sp_24",0
"S74","Dry","Sp_25",0
"S74","Dry","Sp_26",0
"S74","Dry","Sp_27",1
"S74","Dry","Sp_28",0
"S74","Dry","Sp_29",0
"S74","Dry","Sp_30",0
"S74","Dry","Sp_31",0
"S74","Dry","Sp_32",0
"S74","Dry","Sp_33",0
"S74","Dry","Sp_34",0
"S74","Dry","Sp_35",2
"S74","Dry","Sp_36",0
"S74","Dry","Sp_37",0
"S74","Dry","Sp_38",28
"S74","Dry","Sp_39",0
"S74","Dry","Sp_40",0
"S74","Dry","Sp_41",0
"S74","Dry","Sp_42",0
"S74","Dry","Sp_43",0
"S74","Dry","Sp_44",0
"S74","Dry","Sp_45",0
"S74","Dry","Sp_46",1
"S74","Dry","Sp_47",1
"S74","Dry","Sp_48",0
"S74","Dry","Sp_49",0
"S74","Dry","Sp_50",0
"S74","Dry","Sp_51",0
"S74","Dry","Sp_52",0
"S74","Dry","Sp_53",0
"S74","Dry","Sp_54",0
"S74","Dry","Sp_55",0
"S74","Dry","Sp_56",0
"S74","Dry","Sp_57",0
"S74","Dry","Sp_58",0
"S74","Dry","Sp_59",12
"S74","Dry","Sp_60",0
"S74","Dry","Sp_61",0
"S74","Dry","Sp_62",0
"S74","Dry","Sp_63",0
"S74","Dry","Sp_64",0
"S74","Dry","Sp_65",0
"S74","Dry","Sp_66",0
"S74","Dry","Sp_67",0
"S74","Dry","Sp_68",0
"S74","Dry","Sp_69",0
"S74","Dry","Sp_70",0
"S74","Dry","Sp_71",0
"S74","Dry","Sp_72",0
"S74","Dry","Sp_73",0
"S74","Dry","Sp_74",0
"S74","Dry","Sp_75",0
"S74","Dry","Sp_76",0
"S74","Dry","Sp_77",0
"S74","Dry","Sp_78",0
"S74","Dry","Sp_79",0
"S74","Dry","Sp_80",0
"S74","Dry","Sp_81",8
"S74","Dry","Sp_82",0
"S74","Dry","Sp_83",0
"S74","Dry","Sp_84",2
"S74","Dry","Sp_85",0
"S74","Dry","Sp_86",0
"S74","Dry","Sp_87",0
"S74","Dry","Sp_88",0
"S74","Dry","Sp_89",0
"S74","Dry","Sp_90",0
"S74","Dry","Sp_91",0
"S74","Dry","Sp_92",0
"S74","Dry","Sp_93",0
"S75","Dry","Sp_1",8
"S75","Dry","Sp_2",9
"S75","Dry","Sp_3",0
"S75","Dry","Sp_4",0
"S75","Dry","Sp_5",0
"S75","Dry","Sp_6",0
"S75","Dry","Sp_7",6
"S75","Dry","Sp_8",0
"S75","Dry","Sp_9",0
"S75","Dry","Sp_10",0
"S75","Dry","Sp_11",3
"S75","Dry","Sp_12",0
"S75","Dry","Sp_13",0
"S75","Dry","Sp_14",0
"S75","Dry","Sp_15",0
"S75","Dry","Sp_16",0
"S75","Dry","Sp_17",0
"S75","Dry","Sp_18",0
"S75","Dry","Sp_19",0
"S75","Dry","Sp_20",0
"S75","Dry","Sp_21",0
"S75","Dry","Sp_22",0
"S75","Dry","Sp_23",0
"S75","Dry","Sp_24",0
"S75","Dry","Sp_25",0
"S75","Dry","Sp_26",0
"S75","Dry","Sp_27",0
"S75","Dry","Sp_28",0
"S75","Dry","Sp_29",0
"S75","Dry","Sp_30",0
"S75","Dry","Sp_31",1
"S75","Dry","Sp_32",0
"S75","Dry","Sp_33",0
"S75","Dry","Sp_34",0
"S75","Dry","Sp_35",0
"S75","Dry","Sp_36",0
"S75","Dry","Sp_37",0
"S75","Dry","Sp_38",0
"S75","Dry","Sp_39",0
"S75","Dry","Sp_40",1
"S75","Dry","Sp_41",0
"S75","Dry","Sp_42",0
"S75","Dry","Sp_43",0
"S75","Dry","Sp_44",0
"S75","Dry","Sp_45",0
"S75","Dry","Sp_46",0
"S75","Dry","Sp_47",0
"S75","Dry","Sp_48",0
"S75","Dry","Sp_49",0
"S75","Dry","Sp_50",0
"S75","Dry","Sp_51",0
"S75","Dry","Sp_52",0
"S75","Dry","Sp_53",0
"S75","Dry","Sp_54",0
"S75","Dry","Sp_55",0
"S75","Dry","Sp_56",0
"S75","Dry","Sp_57",0
"S75","Dry","Sp_58",0
"S75","Dry","Sp_59",0
"S75","Dry","Sp_60",0
"S75","Dry","Sp_61",0
"S75","Dry","Sp_62",0
"S75","Dry","Sp_63",0
"S75","Dry","Sp_64",0
"S75","Dry","Sp_65",0
"S75","Dry","Sp_66",0
"S75","Dry","Sp_67",0
"S75","Dry","Sp_68",0
"S75","Dry","Sp_69",0
"S75","Dry","Sp_70",0
"S75","Dry","Sp_71",0
"S75","Dry","Sp_72",0
"S75","Dry","Sp_73",0
"S75","Dry","Sp_74",0
"S75","Dry","Sp_75",0
"S75","Dry","Sp_76",0
"S75","Dry","Sp_77",0
"S75","Dry","Sp_78",0
"S75","Dry","Sp_79",0
"S75","Dry","Sp_80",0
"S75","Dry","Sp_81",0
"S75","Dry","Sp_82",0
"S75","Dry","Sp_83",0
"S75","Dry","Sp_84",0
"S75","Dry","Sp_85",0
"S75","Dry","Sp_86",0
"S75","Dry","Sp_87",0
"S75","Dry","Sp_88",0
"S75","Dry","Sp_89",0
"S75","Dry","Sp_90",0
"S75","Dry","Sp_91",0
"S75","Dry","Sp_92",0
"S75","Dry","Sp_93",0
"S76","Dry","Sp_1",0
"S76","Dry","Sp_2",1
"S76","Dry","Sp_3",0
"S76","Dry","Sp_4",0
"S76","Dry","Sp_5",0
"S76","Dry","Sp_6",0
"S76","Dry","Sp_7",2
"S76","Dry","Sp_8",0
"S76","Dry","Sp_9",0
"S76","Dry","Sp_10",0
"S76","Dry","Sp_11",0
"S76","Dry","Sp_12",0
"S76","Dry","Sp_13",3
"S76","Dry","Sp_14",0
"S76","Dry","Sp_15",0
"S76","Dry","Sp_16",0
"S76","Dry","Sp_17",0
"S76","Dry","Sp_18",0
"S76","Dry","Sp_19",0
"S76","Dry","Sp_20",0
"S76","Dry","Sp_21",0
"S76","Dry","Sp_22",0
"S76","Dry","Sp_23",0
"S76","Dry","Sp_24",2
"S76","Dry","Sp_25",0
"S76","Dry","Sp_26",24
"S76","Dry","Sp_27",0
"S76","Dry","Sp_28",0
"S76","Dry","Sp_29",0
"S76","Dry","Sp_30",0
"S76","Dry","Sp_31",0
"S76","Dry","Sp_32",0
"S76","Dry","Sp_33",0
"S76","Dry","Sp_34",0
"S76","Dry","Sp_35",0
"S76","Dry","Sp_36",0
"S76","Dry","Sp_37",0
"S76","Dry","Sp_38",0
"S76","Dry","Sp_39",0
"S76","Dry","Sp_40",0
"S76","Dry","Sp_41",0
"S76","Dry","Sp_42",0
"S76","Dry","Sp_43",0
"S76","Dry","Sp_44",0
"S76","Dry","Sp_45",0
"S76","Dry","Sp_46",0
"S76","Dry","Sp_47",3
"S76","Dry","Sp_48",0
"S76","Dry","Sp_49",0
"S76","Dry","Sp_50",0
"S76","Dry","Sp_51",0
"S76","Dry","Sp_52",0
"S76","Dry","Sp_53",0
"S76","Dry","Sp_54",0
"S76","Dry","Sp_55",2
"S76","Dry","Sp_56",0
"S76","Dry","Sp_57",0
"S76","Dry","Sp_58",0
"S76","Dry","Sp_59",1
"S76","Dry","Sp_60",0
"S76","Dry","Sp_61",0
"S76","Dry","Sp_62",0
"S76","Dry","Sp_63",0
"S76","Dry","Sp_64",0
"S76","Dry","Sp_65",0
"S76","Dry","Sp_66",0
"S76","Dry","Sp_67",2
"S76","Dry","Sp_68",0
"S76","Dry","Sp_69",0
"S76","Dry","Sp_70",0
"S76","Dry","Sp_71",7
"S76","Dry","Sp_72",0
"S76","Dry","Sp_73",0
"S76","Dry","Sp_74",0
"S76","Dry","Sp_75",0
"S76","Dry","Sp_76",0
"S76","Dry","Sp_77",0
"S76","Dry","Sp_78",0
"S76","Dry","Sp_79",1
"S76","Dry","Sp_80",0
"S76","Dry","Sp_81",0
"S76","Dry","Sp_82",0
"S76","Dry","Sp_83",0
"S76","Dry","Sp_84",0
"S76","Dry","Sp_85",0
"S76","Dry","Sp_86",0
"S76","Dry","Sp_87",2
"S76","Dry","Sp_88",0
"S76","Dry","Sp_89",0
"S76","Dry","Sp_90",0
"S76","Dry","Sp_91",0
"S76","Dry","Sp_92",0
"S76","Dry","Sp_93",0
"S77","Semi","Sp_1",0
"S77","Semi","Sp_2",0
"S77","Semi","Sp_3",0
"S77","Semi","Sp_4",0
"S77","Semi","Sp_5",0
"S77","Semi","Sp_6",0
"S77","Semi","Sp_7",0
"S77","Semi","Sp_8",0
"S77","Semi","Sp_9",0
"S77","Semi","Sp_10",1
"S77","Semi","Sp_11",0
"S77","Semi","Sp_12",0
"S77","Semi","Sp_13",0
"S77","Semi","Sp_14",0
"S77","Semi","Sp_15",0
"S77","Semi","Sp_16",0
"S77","Semi","Sp_17",4
"S77","Semi","Sp_18",0
"S77","Semi","Sp_19",0
"S77","Semi","Sp_20",0
"S77","Semi","Sp_21",0
"S77","Semi","Sp_22",0
"S77","Semi","Sp_23",0
"S77","Semi","Sp_24",0
"S77","Semi","Sp_25",0
"S77","Semi","Sp_26",0
"S77","Semi","Sp_27",0
"S77","Semi","Sp_28",0
"S77","Semi","Sp_29",0
"S77","Semi","Sp_30",0
"S77","Semi","Sp_31",0
"S77","Semi","Sp_32",0
"S77","Semi","Sp_33",0
"S77","Semi","Sp_34",0
"S77","Semi","Sp_35",0
"S77","Semi","Sp_36",0
"S77","Semi","Sp_37",0
"S77","Semi","Sp_38",0
"S77","Semi","Sp_39",0
"S77","Semi","Sp_40",0
"S77","Semi","Sp_41",0
"S77","Semi","Sp_42",0
"S77","Semi","Sp_43",0
"S77","Semi","Sp_44",0
"S77","Semi","Sp_45",0
"S77","Semi","Sp_46",0
"S77","Semi","Sp_47",0
"S77","Semi","Sp_48",0
"S77","Semi","Sp_49",1
"S77","Semi","Sp_50",0
"S77","Semi","Sp_51",0
"S77","Semi","Sp_52",0
"S77","Semi","Sp_53",0
"S77","Semi","Sp_54",5
"S77","Semi","Sp_55",0
"S77","Semi","Sp_56",0
"S77","Semi","Sp_57",0
"S77","Semi","Sp_58",0
"S77","Semi","Sp_59",0
"S77","Semi","Sp_60",0
"S77","Semi","Sp_61",0
"S77","Semi","Sp_62",0
"S77","Semi","Sp_63",0
"S77","Semi","Sp_64",0
"S77","Semi","Sp_65",3
"S77","Semi","Sp_66",0
"S77","Semi","Sp_67",0
"S77","Semi","Sp_68",0
"S77","Semi","Sp_69",0
"S77","Semi","Sp_70",0
"S77","Semi","Sp_71",0
"S77","Semi","Sp_72",0
"S77","Semi","Sp_73",0
"S77","Semi","Sp_74",3
"S77","Semi","Sp_75",0
"S77","Semi","Sp_76",0
"S77","Semi","Sp_77",0
"S77","Semi","Sp_78",4
"S77","Semi","Sp_79",5
"S77","Semi","Sp_80",4
"S77","Semi","Sp_81",0
"S77","Semi","Sp_82",0
"S77","Semi","Sp_83",0
"S77","Semi","Sp_84",0
"S77","Semi","Sp_85",0
"S77","Semi","Sp_86",0
"S77","Semi","Sp_87",0
"S77","Semi","Sp_88",0
"S77","Semi","Sp_89",0
"S77","Semi","Sp_90",0
"S77","Semi","Sp_91",0
"S77","Semi","Sp_92",0
"S77","Semi","Sp_93",0
"S8","Dry","Sp_1",0
"S8","Dry","Sp_2",2
"S8","Dry","Sp_3",0
"S8","Dry","Sp_4",0
"S8","Dry","Sp_5",0
"S8","Dry","Sp_6",0
"S8","Dry","Sp_7",11
"S8","Dry","Sp_8",1
"S8","Dry","Sp_9",0
"S8","Dry","Sp_10",5
"S8","Dry","Sp_11",0
"S8","Dry","Sp_12",0
"S8","Dry","Sp_13",3
"S8","Dry","Sp_14",2
"S8","Dry","Sp_15",0
"S8","Dry","Sp_16",0
"S8","Dry","Sp_17",0
"S8","Dry","Sp_18",0
"S8","Dry","Sp_19",0
"S8","Dry","Sp_20",0
"S8","Dry","Sp_21",3
"S8","Dry","Sp_22",0
"S8","Dry","Sp_23",0
"S8","Dry","Sp_24",0
"S8","Dry","Sp_25",0
"S8","Dry","Sp_26",0
"S8","Dry","Sp_27",0
"S8","Dry","Sp_28",3
"S8","Dry","Sp_29",0
"S8","Dry","Sp_30",0
"S8","Dry","Sp_31",0
"S8","Dry","Sp_32",0
"S8","Dry","Sp_33",4
"S8","Dry","Sp_34",3
"S8","Dry","Sp_35",0
"S8","Dry","Sp_36",0
"S8","Dry","Sp_37",0
"S8","Dry","Sp_38",0
"S8","Dry","Sp_39",0
"S8","Dry","Sp_40",0
"S8","Dry","Sp_41",0
"S8","Dry","Sp_42",0
"S8","Dry","Sp_43",0
"S8","Dry","Sp_44",0
"S8","Dry","Sp_45",0
"S8","Dry","Sp_46",2
"S8","Dry","Sp_47",0
"S8","Dry","Sp_48",0
"S8","Dry","Sp_49",0
"S8","Dry","Sp_50",0
"S8","Dry","Sp_51",0
"S8","Dry","Sp_52",3
"S8","Dry","Sp_53",0
"S8","Dry","Sp_54",0
"S8","Dry","Sp_55",0
"S8","Dry","Sp_56",0
"S8","Dry","Sp_57",0
"S8","Dry","Sp_58",0
"S8","Dry","Sp_59",0
"S8","Dry","Sp_60",0
"S8","Dry","Sp_61",7
"S8","Dry","Sp_62",0
"S8","Dry","Sp_63",0
"S8","Dry","Sp_64",0
"S8","Dry","Sp_65",0
"S8","Dry","Sp_66",0
"S8","Dry","Sp_67",0
"S8","Dry","Sp_68",0
"S8","Dry","Sp_69",0
"S8","Dry","Sp_70",0
"S8","Dry","Sp_71",0
"S8","Dry","Sp_72",0
"S8","Dry","Sp_73",0
"S8","Dry","Sp_74",0
"S8","Dry","Sp_75",0
"S8","Dry","Sp_76",0
"S8","Dry","Sp_77",0
"S8","Dry","Sp_78",0
"S8","Dry","Sp_79",0
"S8","Dry","Sp_80",0
"S8","Dry","Sp_81",0
"S8","Dry","Sp_82",0
"S8","Dry","Sp_83",0
"S8","Dry","Sp_84",0
"S8","Dry","Sp_85",0
"S8","Dry","Sp_86",0
"S8","Dry","Sp_87",1
"S8","Dry","Sp_88",0
"S8","Dry","Sp_89",0
"S8","Dry","Sp_90",0
"S8","Dry","Sp_91",0
"S8","Dry","Sp_92",0
"S8","Dry","Sp_93",0
"S80","Semi","Sp_1",1
"S80","Semi","Sp_2",0
"S80","Semi","Sp_3",0
"S80","Semi","Sp_4",0
"S80","Semi","Sp_5",0
"S80","Semi","Sp_6",0
"S80","Semi","Sp_7",1
"S80","Semi","Sp_8",0
"S80","Semi","Sp_9",1
"S80","Semi","Sp_10",1
"S80","Semi","Sp_11",0
"S80","Semi","Sp_12",0
"S80","Semi","Sp_13",0
"S80","Semi","Sp_14",0
"S80","Semi","Sp_15",0
"S80","Semi","Sp_16",0
"S80","Semi","Sp_17",0
"S80","Semi","Sp_18",0
"S80","Semi","Sp_19",1
"S80","Semi","Sp_20",0
"S80","Semi","Sp_21",0
"S80","Semi","Sp_22",0
"S80","Semi","Sp_23",0
"S80","Semi","Sp_24",0
"S80","Semi","Sp_25",0
"S80","Semi","Sp_26",0
"S80","Semi","Sp_27",2
"S80","Semi","Sp_28",0
"S80","Semi","Sp_29",0
"S80","Semi","Sp_30",0
"S80","Semi","Sp_31",0
"S80","Semi","Sp_32",0
"S80","Semi","Sp_33",0
"S80","Semi","Sp_34",0
"S80","Semi","Sp_35",0
"S80","Semi","Sp_36",0
"S80","Semi","Sp_37",0
"S80","Semi","Sp_38",0
"S80","Semi","Sp_39",0
"S80","Semi","Sp_40",0
"S80","Semi","Sp_41",0
"S80","Semi","Sp_42",0
"S80","Semi","Sp_43",0
"S80","Semi","Sp_44",0
"S80","Semi","Sp_45",0
"S80","Semi","Sp_46",0
"S80","Semi","Sp_47",4
"S80","Semi","Sp_48",0
"S80","Semi","Sp_49",0
"S80","Semi","Sp_50",0
"S80","Semi","Sp_51",0
"S80","Semi","Sp_52",0
"S80","Semi","Sp_53",0
"S80","Semi","Sp_54",0
"S80","Semi","Sp_55",0
"S80","Semi","Sp_56",1
"S80","Semi","Sp_57",3
"S80","Semi","Sp_58",0
"S80","Semi","Sp_59",0
"S80","Semi","Sp_60",0
"S80","Semi","Sp_61",0
"S80","Semi","Sp_62",0
"S80","Semi","Sp_63",0
"S80","Semi","Sp_64",0
"S80","Semi","Sp_65",0
"S80","Semi","Sp_66",0
"S80","Semi","Sp_67",0
"S80","Semi","Sp_68",0
"S80","Semi","Sp_69",0
"S80","Semi","Sp_70",0
"S80","Semi","Sp_71",0
"S80","Semi","Sp_72",0
"S80","Semi","Sp_73",1
"S80","Semi","Sp_74",1
"S80","Semi","Sp_75",0
"S80","Semi","Sp_76",0
"S80","Semi","Sp_77",0
"S80","Semi","Sp_78",1
"S80","Semi","Sp_79",1
"S80","Semi","Sp_80",12
"S80","Semi","Sp_81",0
"S80","Semi","Sp_82",0
"S80","Semi","Sp_83",0
"S80","Semi","Sp_84",0
"S80","Semi","Sp_85",0
"S80","Semi","Sp_86",0
"S80","Semi","Sp_87",0
"S80","Semi","Sp_88",0
"S80","Semi","Sp_89",0
"S80","Semi","Sp_90",0
"S80","Semi","Sp_91",0
"S80","Semi","Sp_92",0
"S80","Semi","Sp_93",0
"S83","Dry","Sp_1",0
"S83","Dry","Sp_2",4
"S83","Dry","Sp_3",0
"S83","Dry","Sp_4",0
"S83","Dry","Sp_5",0
"S83","Dry","Sp_6",5
"S83","Dry","Sp_7",0
"S83","Dry","Sp_8",0
"S83","Dry","Sp_9",0
"S83","Dry","Sp_10",1
"S83","Dry","Sp_11",0
"S83","Dry","Sp_12",0
"S83","Dry","Sp_13",0
"S83","Dry","Sp_14",0
"S83","Dry","Sp_15",0
"S83","Dry","Sp_16",1
"S83","Dry","Sp_17",0
"S83","Dry","Sp_18",0
"S83","Dry","Sp_19",0
"S83","Dry","Sp_20",0
"S83","Dry","Sp_21",0
"S83","Dry","Sp_22",0
"S83","Dry","Sp_23",0
"S83","Dry","Sp_24",0
"S83","Dry","Sp_25",0
"S83","Dry","Sp_26",8
"S83","Dry","Sp_27",0
"S83","Dry","Sp_28",0
"S83","Dry","Sp_29",0
"S83","Dry","Sp_30",0
"S83","Dry","Sp_31",0
"S83","Dry","Sp_32",4
"S83","Dry","Sp_33",0
"S83","Dry","Sp_34",0
"S83","Dry","Sp_35",0
"S83","Dry","Sp_36",0
"S83","Dry","Sp_37",0
"S83","Dry","Sp_38",0
"S83","Dry","Sp_39",0
"S83","Dry","Sp_40",0
"S83","Dry","Sp_41",0
"S83","Dry","Sp_42",1
"S83","Dry","Sp_43",0
"S83","Dry","Sp_44",0
"S83","Dry","Sp_45",0
"S83","Dry","Sp_46",0
"S83","Dry","Sp_47",0
"S83","Dry","Sp_48",4
"S83","Dry","Sp_49",1
"S83","Dry","Sp_50",0
"S83","Dry","Sp_51",0
"S83","Dry","Sp_52",0
"S83","Dry","Sp_53",6
"S83","Dry","Sp_54",0
"S83","Dry","Sp_55",0
"S83","Dry","Sp_56",0
"S83","Dry","Sp_57",2
"S83","Dry","Sp_58",0
"S83","Dry","Sp_59",0
"S83","Dry","Sp_60",0
"S83","Dry","Sp_61",0
"S83","Dry","Sp_62",0
"S83","Dry","Sp_63",0
"S83","Dry","Sp_64",0
"S83","Dry","Sp_65",0
"S83","Dry","Sp_66",0
"S83","Dry","Sp_67",0
"S83","Dry","Sp_68",0
"S83","Dry","Sp_69",0
"S83","Dry","Sp_70",0
"S83","Dry","Sp_71",0
"S83","Dry","Sp_72",0
"S83","Dry","Sp_73",0
"S83","Dry","Sp_74",0
"S83","Dry","Sp_75",0
"S83","Dry","Sp_76",0
"S83","Dry","Sp_77",0
"S83","Dry","Sp_78",0
"S83","Dry","Sp_79",0
"S83","Dry","Sp_80",0
"S83","Dry","Sp_81",0
"S83","Dry","Sp_82",0
"S83","Dry","Sp_83",0
"S83","Dry","Sp_84",0
"S83","Dry","Sp_85",0
"S83","Dry","Sp_86",0
"S83","Dry","Sp_87",3
"S83","Dry","Sp_88",0
"S83","Dry","Sp_89",0
"S83","Dry","Sp_90",0
"S83","Dry","Sp_91",0
"S83","Dry","Sp_92",0
"S83","Dry","Sp_93",0
"S84","Semi","Sp_1",0
"S84","Semi","Sp_2",0
"S84","Semi","Sp_3",0
"S84","Semi","Sp_4",0
"S84","Semi","Sp_5",0
"S84","Semi","Sp_6",1
"S84","Semi","Sp_7",0
"S84","Semi","Sp_8",0
"S84","Semi","Sp_9",0
"S84","Semi","Sp_10",0
"S84","Semi","Sp_11",0
"S84","Semi","Sp_12",0
"S84","Semi","Sp_13",0
"S84","Semi","Sp_14",0
"S84","Semi","Sp_15",0
"S84","Semi","Sp_16",0
"S84","Semi","Sp_17",0
"S84","Semi","Sp_18",0
"S84","Semi","Sp_19",0
"S84","Semi","Sp_20",0
"S84","Semi","Sp_21",0
"S84","Semi","Sp_22",0
"S84","Semi","Sp_23",0
"S84","Semi","Sp_24",0
"S84","Semi","Sp_25",0
"S84","Semi","Sp_26",0
"S84","Semi","Sp_27",0
"S84","Semi","Sp_28",0
"S84","Semi","Sp_29",0
"S84","Semi","Sp_30",0
"S84","Semi","Sp_31",0
"S84","Semi","Sp_32",0
"S84","Semi","Sp_33",0
"S84","Semi","Sp_34",0
"S84","Semi","Sp_35",0
"S84","Semi","Sp_36",0
"S84","Semi","Sp_37",0
"S84","Semi","Sp_38",0
"S84","Semi","Sp_39",0
"S84","Semi","Sp_40",1
"S84","Semi","Sp_41",0
"S84","Semi","Sp_42",0
"S84","Semi","Sp_43",0
"S84","Semi","Sp_44",0
"S84","Semi","Sp_45",0
"S84","Semi","Sp_46",0
"S84","Semi","Sp_47",0
"S84","Semi","Sp_48",0
"S84","Semi","Sp_49",0
"S84","Semi","Sp_50",0
"S84","Semi","Sp_51",1
"S84","Semi","Sp_52",2
"S84","Semi","Sp_53",0
"S84","Semi","Sp_54",0
"S84","Semi","Sp_55",0
"S84","Semi","Sp_56",0
"S84","Semi","Sp_57",0
"S84","Semi","Sp_58",1
"S84","Semi","Sp_59",0
"S84","Semi","Sp_60",0
"S84","Semi","Sp_61",0
"S84","Semi","Sp_62",0
"S84","Semi","Sp_63",0
"S84","Semi","Sp_64",0
"S84","Semi","Sp_65",0
"S84","Semi","Sp_66",0
"S84","Semi","Sp_67",2
"S84","Semi","Sp_68",0
"S84","Semi","Sp_69",0
"S84","Semi","Sp_70",0
"S84","Semi","Sp_71",0
"S84","Semi","Sp_72",0
"S84","Semi","Sp_73",0
"S84","Semi","Sp_74",0
"S84","Semi","Sp_75",0
"S84","Semi","Sp_76",0
"S84","Semi","Sp_77",0
"S84","Semi","Sp_78",0
"S84","Semi","Sp_79",0
"S84","Semi","Sp_80",4
"S84","Semi","Sp_81",0
"S84","Semi","Sp_82",0
"S84","Semi","Sp_83",0
"S84","Semi","Sp_84",0
"S84","Semi","Sp_85",0
"S84","Semi","Sp_86",0
"S84","Semi","Sp_87",3
"S84","Semi","Sp_88",0
"S84","Semi","Sp_89",0
"S84","Semi","Sp_90",0
"S84","Semi","Sp_91",0
